,zec48_750,zec50_750,zec100_750,zec50_1000,zec100_1000,ecs,tcr,deltaco2conc50_1000,f50_1000
291314,-0.09020059442029771,-0.09361532343904755,-0.16618150278567856,-0.11101727603733957,-0.19199079145819242,1.9294199905496698,1.4766686174446233,-27.26637192263206,-0.3995837029486733
292395,0.012959595568057702,0.010913383594472359,-0.06341939244574468,0.011533197429295372,-0.08779722817200031,3.5594317070778945,2.2545596276394133,-33.61352851284704,-0.3721897293327061
293615,0.043434497710566955,0.04545747568247038,0.08734579304509316,0.07226472483489355,0.14083556439437483,3.449992625985762,1.650085628699897,-25.849205202995563,-0.33783055674378515
294242,0.045645721795422256,0.04699966580859205,0.06379272955264548,0.07525372648410422,0.11280921024667534,2.161314230690067,1.2449550838284873,-25.392870274328402,-0.36229633782674764
295080,-0.1229655027271318,-0.1264381550222149,-0.19766734056290403,-0.1556621072548663,-0.2383683299207806,1.8244841586905096,1.5539570119087807,-27.804762649500276,-0.3727065988493723
295163,0.04123630452042193,0.043068116659497946,0.08271290894828343,0.06456092399978641,0.12373333460216918,3.2622543434296554,1.374093190744321,-27.008849089247633,-0.32189749025608094
296236,0.06172310606669473,0.06257809721845775,0.057357662370016715,0.06389431943949186,0.04779483802512119,3.0692192775130707,1.6207878613338038,-38.062706245151105,-0.4989625492708645
296295,-0.016258627808281134,-0.017231449954780986,-0.042020569359990656,-0.005717332328009084,-0.021358666340030696,2.254106276240929,1.5326926287402904,-22.56026100377551,-0.2829508335812849
297305,-0.005613475510675148,-0.005746740664728023,-0.017317272806174122,0.007969102212957546,0.011385179339257645,2.8485648841808016,1.9849646076418332,-24.17961345611741,-0.2741915888054951
297502,-0.06552375927670595,-0.06714499637435645,-0.09788770778059996,-0.07266959101045756,-0.09954046250789572,3.511692755630599,2.0904767939461926,-26.185901476858817,-0.2880195089014008
300869,0.020615234015949557,0.02193144477646869,0.04645662137332662,0.047012577187564464,0.10285833554353507,3.4543860963350017,1.9334335064843844,-25.023069053409415,-0.32259847119239504
301004,0.01633774590324799,0.017015960166547495,0.02630477057538716,0.03588146891810373,0.06153679831003167,2.429494622037604,1.478112438325355,-23.055418249859656,-0.26246102143783245
301026,0.0017759751490953324,0.00279755725198938,0.03333338428863719,0.017840665671572387,0.07381131416305986,4.7350733784141035,1.8155220819083402,-23.961920852076787,-0.2732712991318027
301384,-0.004164455194171635,-0.0038792728288762346,-0.0007463581318162271,0.0062901896907059385,0.02499584215907147,2.7588027820545227,1.618260704472979,-27.30554355634115,-0.3433141563311679
301426,-0.06888908195423493,-0.07052378909346046,-0.10280138266524352,-0.07628321676257332,-0.10385342164207256,2.4734314108002726,1.6409521749822051,-25.532260275178942,-0.37678036585698926
303014,-0.05750290137516634,-0.059366633862306784,-0.09804027164460394,-0.0666058139038681,-0.10442382389979032,2.3010801018029565,1.5477478682362256,-26.987308519594308,-0.33655825875020806
303024,-0.030215354589527066,-0.031069001712333955,-0.052330912832163956,-0.030613752166138486,-0.05124313704450123,2.439714744721695,1.6014075359801052,-28.032498500776228,-0.3503894307745692
304177,-0.12460425482009363,-0.1281346284693008,-0.19826390536198124,-0.15456536232170803,-0.23866710444030304,2.9803834854662132,2.1519960120663204,-28.480402453734825,-0.33644248337109195
305346,0.03341189588694893,0.03409654640528781,0.03335211449430342,0.056234162212493555,0.06772109500376344,3.0934524068333458,1.7945037686210128,-28.21919195255373,-0.344609254062775
305487,0.06527800979547727,0.06812179971876375,0.12660980338833872,0.1098900421080562,0.2106297492920881,4.820461257645562,2.306669465584025,-24.66928533176531,-0.2956160452790093
311494,-0.046967332684519025,-0.04780862636568228,-0.053145222691270755,-0.06457257855624077,-0.07729045300894488,6.290874138869551,2.3818579822148087,-34.94457258526211,-0.41561675210050897
312208,-0.07222064211987034,-0.0742145384780668,-0.10685765272141734,-0.11403065985970717,-0.16196132833381593,4.748936902094668,2.3659330355712083,-38.47989031826393,-0.46085892729901623
316555,-0.008991082712608067,-0.00910124722044836,-0.02256217240702596,0.0037158869477285084,0.005883377651929811,3.3258870491641215,2.2067772813819166,-26.630278573266594,-0.32274073880290777
317313,-0.1172364639349085,-0.12060660416091684,-0.18869302142097155,-0.14570039260694645,-0.22413812281264112,1.9711091719831846,1.584398512625746,-26.710780035590687,-0.35187373119526244
317748,-0.09851053152810585,-0.1010628375836462,-0.15056745737012567,-0.12114052318994095,-0.1698607889601058,2.800838873649369,1.8947263315782115,-27.259557639888612,-0.34905279479632867
325103,-0.11030818232310013,-0.11346379472297685,-0.17580747954359255,-0.14469856148257554,-0.22580185762947025,2.2624111381323826,1.6512259205293152,-32.40045829993812,-0.3901891144478107
326463,-0.007786456661627472,-0.008789744656343856,-0.02791251979518794,0.006600951198385108,-0.0032806442297808047,5.9860760936883395,2.787048730960678,-28.466519161944575,-0.36460998677072665
327661,0.04195065096236972,0.04184452240507053,0.00887597093634529,0.058298988663183726,0.01635643515488483,3.7336383461974822,2.2401436151504375,-31.94869188064922,-0.39807891410389074
327662,-0.0022356816465038953,-0.001631991333187921,0.013179374973119051,0.014311829929493314,0.05496957627436072,3.760629183347405,1.9451404754139006,-26.27228382020337,-0.3547672234563439
330937,-0.15057481554954744,-0.15506690549116908,-0.2431230812814389,-0.20291891750513447,-0.3211886506790722,2.6347888273929767,1.9337546385049758,-35.291312569428555,-0.4249289862084975
331265,-0.022066400323697,-0.02267032627709087,-0.03648285556115716,-0.02321630698631727,-0.0374198826358888,2.0087204803171264,1.2146581113195818,-28.874171139777218,-0.34333058774456493
333807,-0.06652729286202907,-0.06945388442978606,-0.13253275672091647,-0.07610760831906904,-0.1436739567403964,2.670651212399501,1.7892878429899208,-26.254323888849058,-0.32394443508437565
336518,0.20176539368290758,0.20645395481289563,0.2614254519728274,0.2862608071896384,0.3771776113098493,4.4199514504576864,2.1684362994689654,-25.20303764646212,-0.2998697813598956
337909,-0.09235240625329388,-0.09490678218051807,-0.144022101976375,-0.11005371293046884,-0.1638276908539258,3.1774746104943783,1.9889204554632434,-27.28973285460654,-0.3160321623777107
338660,0.13301185738826682,0.13782539078038836,0.23220128197591405,0.19903576691380365,0.3461601060254793,4.134659731623949,1.7518812037799396,-25.643204945086325,-0.31800268235611684
339089,-0.03296063258967741,-0.033415670809209264,-0.04688174016757207,-0.03236641113291139,-0.038190906341786235,4.116506418481507,2.4498562384611744,-29.536364201088873,-0.3482507055720223
345582,-0.013568950750367348,-0.015708801783309134,-0.06785776661281173,0.004508456454606957,-0.03841189815976653,4.114101541240661,2.3789103450314504,-24.70546894446113,-0.29992321057465254
350505,-0.01173953234872549,-0.011629075266221034,-0.004607501598344221,0.0018507979356863213,0.029046107546085054,3.648956586930363,1.8500375943043799,-22.551816489708642,-0.2485663025319842
352854,-0.040349039405693565,-0.04137577892359112,-0.06562467285053142,-0.04321957290212364,-0.06694684252528127,3.2668787818935456,2.016912670207082,-29.94333059837095,-0.3858736893076582
353636,0.020160601076611107,0.021259263781849502,0.04592387069349557,0.04086093812246061,0.08546549271422232,2.651258452202835,1.2891498952587261,-23.460833774451544,-0.28717443953649546
354145,-0.17296930176259018,-0.17816523305449794,-0.27757893056121385,-0.22701512518983602,-0.3570829667650903,2.021569289191866,1.741099638227961,-32.66144490327355,-0.4733885364474242
354696,-0.14594912869003585,-0.1501748488779291,-0.23115239980018,-0.18866581843656438,-0.29338282741161437,2.6885465026112714,1.9385088167123632,-31.53491970287672,-0.4222849984787258
355454,-0.04874004825021305,-0.05000883312764359,-0.07483613563794766,-0.06122370355678752,-0.09295585047168631,2.632855797555277,1.548464556885762,-31.494114457383603,-0.3933046496327468
359418,-0.10650573298032628,-0.10936557876956976,-0.16659840846780205,-0.12893462750382456,-0.19035196256850817,2.4502025834540335,1.7752897506053205,-25.82038450426171,-0.3310630987933969
360807,-0.04150127332410436,-0.04251762249287705,-0.06432027464785739,-0.045302751044155265,-0.06418237070303978,2.3427955075888756,1.5632436859185257,-27.548165840324828,-0.32018398666714853
363240,0.011007182262775528,0.011752944347388272,0.025564575987973903,0.027418600540980664,0.05371178616529915,3.3079255431609633,1.7064655756429723,-28.673207588426408,-0.42011900214184905
366655,-0.006740933237069147,-0.00648841077305129,0.0019189643570751702,0.006313709302241621,0.03040210793513376,2.917318415353331,1.504328703337664,-22.98384082051996,-0.2657111559636087
370533,0.1993052648372966,0.20644445912341713,0.3525591663079257,0.2903687780232138,0.5058167248352545,4.79703020465179,1.6898359606873659,-22.358021423112234,-0.27709803295587987
372515,0.031917951005769885,0.032837424531703796,0.03716222799630109,0.057374981542688275,0.07329553642461262,4.205467452747181,2.3337757477697716,-29.433468215317987,-0.40493839154932454
373225,0.03990418482344782,0.040637657787143455,0.050459659164758364,0.024198958972440288,0.040953353000147796,3.293450731809852,1.5971253087929627,-40.92633394329732,-0.6049482307504617
377873,-0.016012080334695256,-0.016421638248186543,-0.026504884028209608,-0.022839032543001014,-0.03903835798456301,2.856760508316425,1.5947569049010641,-33.89567868486478,-0.4714538362384597
379921,-0.03634438701278775,-0.0370085953056023,-0.04887003860756434,-0.03657658745818493,-0.039408763368992794,2.408040362488936,1.495151393569789,-23.864071672916964,-0.2852384763848268
380268,-0.044341008584737995,-0.04546185228965571,-0.06842623356347999,-0.05109797177803066,-0.07432649386403112,2.7702045579297554,1.6646527100057116,-29.397114240882274,-0.3447297177145532
382358,-0.0030050082980205284,-0.0030044338035812856,-0.0042448250683977395,-0.003498899506048536,-0.007600041015354941,3.13078683877199,1.5893299488631427,-33.614329637410094,-0.4163548652808444
385471,-0.08408839329449713,-0.0863543104467629,-0.13098275551303695,-0.09915243957806741,-0.14488194031271262,2.521768504652177,1.6759826413777172,-26.403938237828072,-0.35442384330609045
385479,-0.0022896039344773023,-0.002202570374374657,-0.00674093628675565,0.009088118432632353,0.014958070452385952,2.572882522411729,1.6185819041639158,-26.51039580427448,-0.3277456426773848
390235,-0.02048362837912565,-0.020618903620872375,-0.02366302599555903,-0.008647241195960165,0.007400612943277984,2.9865852394509935,1.8813466410405066,-22.49404388139851,-0.2750082608187885
399881,-0.009982071655776803,-0.010193811113885398,-0.018966457561061856,-0.002868006484671226,-0.004261875939459814,2.2284582345129342,1.4119990767540211,-26.73245420440469,-0.2962079454542512
400961,-0.04818459797462038,-0.04996799575343158,-0.09177870574574154,-0.07274282733781123,-0.13029292481242738,2.546285374529761,1.6909582558362117,-35.97488501104573,-0.47862039974736525
402591,-0.06228913228226585,-0.06392371830567867,-0.09318490637649435,-0.07891915698804297,-0.11741933643898794,2.654784484920725,1.562014960919419,-31.90676367600355,-0.4285008656202711
403689,-0.03872620132655713,-0.039698107917158665,-0.05941289220920154,-0.04171976662848986,-0.06203651168361635,2.0366208771327967,1.2858789711086853,-28.290998046606262,-0.4235839754126136
408326,-0.05766163575905092,-0.0589871431036465,-0.0838101776492971,-0.06337055838992289,-0.08451115674095444,2.447629501881725,1.5201792834679173,-25.381015178021357,-0.3461167856939662
411449,0.030801280878918424,0.03135096800666948,0.019685795910036497,0.05037977966237639,0.047162305579075525,4.268912519914242,2.548433075545888,-30.242968671728875,-0.33457929538443
415899,-0.010465960142892139,-0.010509422649804923,-0.013097699340747004,-0.0020045150596279537,0.0046274497271499015,2.0786958030549165,1.2591461862423232,-25.970505942600596,-0.3744409487799554
416909,-0.15162130507975302,-0.156255882111775,-0.2498745571002874,-0.1952994063201159,-0.31273171519279264,2.2719767574778382,1.7351994160035777,-30.82403394618808,-0.44036004369363324
417283,0.06801053413683911,0.0707068772109396,0.12689684107455435,0.09659318055905186,0.17036743359210482,4.74659054299933,1.9238602316943605,-31.63535377208433,-0.41321720979591303
417634,-0.07678023998924033,-0.07881246383973539,-0.11950699151246058,-0.09144601269759711,-0.13594943612800203,2.7323456026024697,1.8915823333308048,-27.77690415157815,-0.31482660814795116
420284,-0.11606563019817873,-0.11941354301000229,-0.18519176841046914,-0.14569273728020815,-0.2270880817789951,2.208175278311402,1.5877322842752533,-29.362355423038366,-0.416430320620806
420310,0.10057012993879555,0.10420669318253917,0.16969709855240334,0.15477587475946608,0.26155915550644915,4.740022481974037,2.2494123669262733,-27.421008015447455,-0.35022641769762286
421061,0.04244078663671269,0.044085776711913605,0.07250914227345606,0.0728941534395362,0.12722757244271143,2.406963130598495,1.3835887648578085,-22.83163278576552,-0.3162382640892005
422252,-0.04334996196599761,-0.04441355940126357,-0.06357256230876573,-0.05435442531753898,-0.0802597285264659,3.5547200952211373,1.9584281565920616,-32.22643708964216,-0.41718843582896037
424175,-0.021576361080745676,-0.02225157584307813,-0.039601017858953313,-0.02684675863405228,-0.04940029732048379,2.035539741216611,1.311037661684464,-31.94811196898422,-0.3656752127679801
427585,-0.023206153546446506,-0.02384358646511986,-0.044324142674745826,-0.01593511793389113,-0.029176687721267358,2.809452595987649,1.8621897408721955,-26.001102559280127,-0.33370467814503657
430569,0.1317923043610123,0.1348761189250296,0.1699749778207129,0.1825553243358693,0.2328494784726005,3.2831438880924773,1.571677251238041,-30.785913887283982,-0.4268756770048139
436843,0.0319526293065453,0.03244585485684248,0.023980245997304417,0.05452356562314753,0.05682104659616605,2.8452866128621785,1.7910297764207095,-27.28387559327888,-0.32210845484008344
438582,0.026502737775063734,0.02619077939912895,-0.001888184706656304,0.027687439659726643,-0.012951999005118342,2.4142934137260843,1.4588197813624686,-34.681728330991064,-0.5074105642879645
438890,0.03542205502195106,0.037467464304276055,0.08061845004652235,0.06224985534751193,0.13443030299874836,4.647683183787905,2.1034317514008114,-28.289824920320086,-0.35709139760383124
439181,0.019518540451200606,0.020329819434597662,0.03366689340764506,0.03156057720745831,0.05187552217895908,2.515090094136325,1.308836898909044,-30.49990900954697,-0.40643363903056207
439772,-0.028501268802856528,-0.02881276450749848,-0.03307266500879047,-0.023507970022480507,-0.00978147554693809,3.3878519139539343,2.053647210342622,-24.54852786619267,-0.2907264682370876
442086,0.04781476650129868,0.0499474725455864,0.09200051050367253,0.0749835347699288,0.1390825082296423,4.379927211435049,2.0283548929894315,-28.151834795728064,-0.3220745842801498
444854,-0.03759795892199169,-0.03787778297341493,-0.039425818749234676,-0.03366838734999589,-0.01447140310013273,4.305596255998158,2.2566483566459454,-25.859160753546007,-0.3067146307951343
446893,0.062271619173502324,0.06455188467399209,0.10566895093831175,0.09577931268810969,0.16254039531913111,3.093802355667983,1.5868370528079474,-25.018371188537117,-0.2955789250466876
447451,-0.14725136865966548,-0.15171360631379938,-0.23961026529865648,-0.190398741024429,-0.3036504861222755,2.0461269268279434,1.6647936721580219,-31.294284869828232,-0.42710566404384664
453854,0.05780063554328607,0.06050941588993819,0.11876973141328118,0.09451010417800365,0.18969294692457317,3.7708012574837895,1.6792136249151364,-24.93032254190814,-0.3236962148354512
462460,-0.04204596220240697,-0.043462804461435134,-0.08281888031082585,-0.04729153890435467,-0.09308057301399986,3.708287792932535,2.469787216802846,-30.531314297885388,-0.3385789666303727
463789,-0.0264874584781436,-0.028376558180655653,-0.08030104055244336,-0.018364432429607946,-0.0680559595473198,2.6917671802814183,1.8749509880277568,-22.185613832234992,-0.2658332225195785
466913,0.009586000698551311,0.01064074214235311,0.032736814733693276,0.026221708401580113,0.07285636132430451,3.201586619245341,1.6739327697486273,-26.917008295121377,-0.35382014452649635
469825,-0.008736536557599983,-0.010891593563799873,-0.07198067844999678,-0.01639037569695767,-0.09811193437577592,4.241888774021957,2.5552468095609195,-33.639576187082184,-0.34388410593794494
471460,-0.017069268211320043,-0.017050350863616837,-0.018403858155069175,-0.014037896761981417,-0.007053867606440445,3.0571253985766402,1.7260725857370625,-29.399918574777814,-0.3788509689556001
473308,-0.031059340041937,-0.03145665650325369,-0.03297553077047666,-0.025134658958829714,-0.007467412447826227,4.531792899584168,2.1725235554439832,-27.04626520344641,-0.3336361230850686
477980,0.02746332078959468,0.028982487566838522,0.060963438295122296,0.05183123059548378,0.10897893427474425,3.4159452506983765,1.6339865360436758,-27.06022498545076,-0.3835436291937411
478982,0.04666078163884446,0.04773471242013505,0.04544274326917064,0.07348996428323762,0.07743876495348445,5.9484437730475666,3.2825850245410138,-30.584877488439076,-0.3664408695837933
479012,0.012666844553876233,0.011604544190977784,-0.01817935443095542,0.014791507159684913,-0.025979393270366025,4.547305376253566,2.1409134166933286,-33.26962385202495,-0.3956080331844909
480639,-0.0749979122211406,-0.07796927533284359,-0.13538084349231072,-0.08019986772792898,-0.13545351402012273,4.773206265332022,2.240767905251859,-26.0645412942103,-0.3356634282994402
482056,0.026233288784245135,0.027413197119558697,0.04951630372382387,0.04029005572374467,0.0719408958446075,2.9102399776609973,1.3823885570537526,-31.07018748291182,-0.4125045832534795
483860,0.007625086306477513,0.00852702933921945,0.028289085420515114,0.028945080903652,0.07524016991680349,3.8839291087198746,2.106582525564974,-25.347150310917243,-0.3091400748622739
483968,-0.12489754872905623,-0.12853064974701733,-0.20197938479354305,-0.15661424353929165,-0.24118573073557048,2.316954386767154,1.7978448649485115,-27.881832625586924,-0.3571821021831765
492474,-0.079163993584483,-0.0813670320797657,-0.12562317423382297,-0.09397025471683573,-0.1405603608276369,3.230939847009733,2.0123633411415494,-28.802017063359642,-0.37571396571678717
494341,-0.12105650619292685,-0.12451658486941741,-0.19435048255105458,-0.14771730026830832,-0.2250587116852525,2.4564397934737423,1.9152005484805652,-25.315572733618637,-0.3092897361919489
494389,-0.05183008597585159,-0.05319750093127551,-0.08018231618965643,-0.05790386569475037,-0.08673102938511001,2.0991156447304675,1.4122475806046897,-27.31411779956943,-0.3796940059642231
494457,-0.059483554990002574,-0.061242586657342835,-0.09774555932878493,-0.07304029131348755,-0.11804886639184342,2.1172654274593,1.448627776969646,-30.076988914174365,-0.38229334958641337
495994,-0.10436054788013749,-0.10724539392204191,-0.15541143192208073,-0.15353086787669246,-0.21443064828983371,3.68772921876126,2.1441400445367154,-37.034275146593814,-0.5235480520390539
497505,-0.035490419755705105,-0.036152348555466896,-0.04504665693625953,-0.034978313523773785,-0.04025512793236752,6.048573212347514,2.888842527275452,-30.24868491286327,-0.3431867698759645
499813,-0.06893750478152649,-0.07092696827241018,-0.10889720417098092,-0.09042351632203838,-0.14088570060683925,2.2266498312938676,1.511316337892383,-32.906028793800374,-0.4170709373689423
500222,-0.06838628645756217,-0.07242695159911094,-0.16372837013456,-0.07021820829142511,-0.16852284406839702,3.000045026175779,2.106261156081166,-22.62377564169509,-0.287336229170835
500587,0.08443102053659834,0.08777862032359818,0.15582789742059577,0.1336716585520532,0.24428522777954687,3.4874997051101007,1.6930012349757213,-21.9151672689693,-0.2707166084592241
501339,-0.07687633536277838,-0.07883606196153359,-0.11758387866940945,-0.0914274310645744,-0.12989035933044524,2.4113039968571184,1.6399359037750885,-26.12627473220664,-0.33942947730826756
506611,0.23639234039520463,0.24355853723869658,0.3659087752241672,0.33591955702714404,0.5186141667453961,4.601934198926331,1.9695030459331928,-24.721413743691983,-0.32367287164376046
508524,-0.004880146785706252,-0.005616670083854469,-0.024945932645225266,0.01657261909198704,0.015665971464706274,4.572532014854401,2.6306122289535026,-24.707920978554114,-0.2697925104716563
509171,-0.05567230106967047,-0.05754591392137898,-0.09955865816325304,-0.05680153579159408,-0.09009130336659421,3.7245901430278736,2.2371594859439154,-25.104516546067714,-0.31130316171439754
510519,-0.046830439701241344,-0.048145423154285494,-0.08058677605225362,-0.055403409819036575,-0.0950593663192345,3.525323962862429,2.2482622163954797,-30.82939994778792,-0.39564994216822447
515341,-0.09081844775718872,-0.09396917531202464,-0.16038703385648523,-0.10481740108930393,-0.1730412036654505,3.0582947261470546,2.2875107895955265,-24.39230787882508,-0.2960005228124336
515964,-0.14818469341437512,-0.1533848316171902,-0.2561499683917685,-0.19584223695436287,-0.3307976186282142,2.8653882800371386,2.043646189852254,-32.999114939840695,-0.39606093173437884
516599,0.014081944053897733,0.014736652233467984,0.019234903393066105,0.035795117331684834,0.059822649306806586,3.248100282978477,1.9525357315145397,-25.979172811838964,-0.32227672023779874
522291,-0.02619495295404084,-0.026620671688214248,-0.035364348838366366,-0.017104945183490816,-0.0074415916788481695,3.162078245412741,1.9554882788993226,-24.247156022948275,-0.3036869580103052
523632,-0.07791074524709118,-0.08004554639289652,-0.12234081036519329,-0.09176072865816631,-0.13267857969311603,1.8753320193294458,1.3665757481328245,-23.613467752778092,-0.34277691052095083
524357,-0.07648773049293545,-0.07995349225536241,-0.15296789259152277,-0.10086871387228613,-0.19487305620718542,2.2764996862266336,1.565701865501745,-31.739267647727218,-0.3886952192749513
526756,-0.1415412621686536,-0.14795401597894964,-0.28266277245357463,-0.20483364162516682,-0.38497191387552276,3.0468262785104248,2.0587252685218465,-37.865747663295735,-0.5034543661349464
527955,-0.03654895182698348,-0.037091972281802166,-0.043484564414432825,-0.03184130266367191,-0.02127380432539705,3.7783890417785684,1.9660819172708939,-24.44417584833542,-0.28810718365395793
528077,-0.01899413072587952,-0.020259015276407055,-0.06087905664294413,-0.012110998532706363,-0.05276598078901862,2.1658123274313557,1.5994283184919162,-24.54355311665671,-0.300355880714847
528199,-0.056517263844449994,-0.05774628685172267,-0.08308999917924131,-0.061900695312432585,-0.07837014360328398,3.2320330649652096,2.0319060973304963,-27.088822266678335,-0.33795927636155465
528421,0.01733920259171917,0.01826224645725638,0.03280570946025052,0.038250202770453434,0.0751209862706832,2.9541236342246338,1.708355064956467,-25.934598399436823,-0.3211838908121698
531364,-0.025732295829709262,-0.026312133688381367,-0.038478555203126374,-0.03669639363031618,-0.056537475599660825,3.6558304315659136,1.8807861771346897,-34.07751648398613,-0.4320116173059807
532413,-0.07750484578711614,-0.08079230360900458,-0.15309393154808704,-0.08943637973711516,-0.16893633685199116,2.847912129083819,2.0025566656940206,-25.222716718789798,-0.2851857535716591
533327,-0.0005505446757755328,-0.0004012061304462522,-0.0010512263741780936,0.00501451739065617,0.00744923931771746,2.3107523183392376,1.327455577175459,-29.758287004979138,-0.3973051579795017
536718,-0.03386934212477066,-0.034438153708235886,-0.044748068296385,-0.030822407774866445,-0.02904451303320399,2.96033936548956,1.764282418025567,-25.207227315949467,-0.29215267700943537
537282,-0.010716559339549958,-0.010923838634999128,-0.017464754002072813,-0.0040042657625599665,-0.006041878071498363,2.230242033805168,1.3996992455137836,-26.042021994197114,-0.30632554603829965
539770,-0.035584292956770014,-0.03824786078863274,-0.10491970981213572,-0.02979493466408556,-0.10022127301304096,2.9637757927441557,1.9584161059399694,-24.86839046032992,-0.3169656899877378
545817,-0.08426222594921473,-0.08630796323570222,-0.12633963687901195,-0.09965546103225797,-0.13631423857378233,2.6217619769759026,1.7482752906823187,-25.019265354172944,-0.3263382210731791
545973,-0.051295585245435316,-0.053773921728276886,-0.10797235030717967,-0.05637847168422505,-0.11359501891355195,2.555681532836344,1.628173673255,-26.68642367846462,-0.32731611429938345
546720,-0.09665057045685888,-0.10005068741628809,-0.16812563117609214,-0.13032273264009042,-0.22055073711667306,2.5531022644129058,1.7491017082234313,-33.863690652539844,-0.4075132282871339
549103,0.009892150718010528,0.010913501231398337,0.03101047163414372,0.02699966293447753,0.0713930496402082,3.5808689537310876,1.9232996878208697,-27.030877443328677,-0.31079710283476736
552587,0.005150634607267612,0.0052452126102557894,0.0029342189141883246,0.022723319210578463,0.03766381250090678,3.248032111942312,1.8232486361998,-26.564339926155867,-0.34237565371016965
552805,0.027645780748180693,0.025099071497583614,-0.07015727980915165,0.018266955786049976,-0.11245856264945919,4.467336166979558,2.4720532007198948,-35.70570708808407,-0.4924677689799002
553158,-0.1848546683748833,-0.1903933473152295,-0.3013122774603627,-0.24793626026262983,-0.3960778808716994,2.8788808152763634,2.157445256738069,-34.7876444981963,-0.4851134140178903
555172,-0.09619478281131899,-0.09933542970116171,-0.16178783539281372,-0.11603873974494272,-0.1860926626153172,2.5374035533622994,1.7545935095694887,-26.87726410871079,-0.3260235739660615
555355,-0.05217007413417152,-0.05353404228916592,-0.08044919601031575,-0.05921654425128753,-0.08179277436138843,2.270927478830819,1.5780975043186924,-24.401801270940553,-0.28645781253911773
556343,-0.15563102482293534,-0.16165731237100012,-0.28335927216383117,-0.19647876215820625,-0.346862626755732,3.55909713243917,2.2706293927374146,-29.854410875840017,-0.40156875852087337
558454,-0.023352105931206957,-0.023633292714428267,-0.028774547074109647,-0.02008490878469371,-0.02045212491372328,3.29634717529286,1.8432160446640353,-28.159878025210674,-0.36490938864482736
560187,0.04869288560621898,0.050547175091905094,0.07958328080138966,0.08046764492780678,0.13655426191028552,3.0895586230676,1.723101688760795,-26.082809780082243,-0.3426398972628868
562448,0.024468596805526488,0.025858093692812667,0.054798891140703354,0.04751435659920267,0.10101724280379787,2.535508795992512,1.4493439544053468,-22.557433725227384,-0.2926297862521534
563529,-0.0442047284884195,-0.04545251149322482,-0.07301540467810397,-0.04938828654897964,-0.07544407704956857,2.284152919702652,1.5487511575782387,-27.348915577366142,-0.3380249457414779
564291,-0.02546197893610569,-0.026050968926993656,-0.03969786520077134,-0.024076711595969913,-0.03570685189215439,2.7017387095526404,1.6795899681276867,-28.16677335569335,-0.33169763475502245
564361,-0.0219439553817784,-0.02211347344851844,-0.023063272735461382,-0.01538921777770419,-0.003919432160988334,2.8702929319932107,1.5505330387375005,-25.287946703767773,-0.3119548447388958
566674,-0.026574401064912934,-0.027250004637559,-0.04622506256266967,-0.01736686353366368,-0.025712530546237344,3.753613789329668,2.4333875400188307,-24.111508598626358,-0.2457825608769162
568039,-0.06627416514511397,-0.07007331428091135,-0.15550849243365517,-0.07127674394179673,-0.1637031579875965,3.350138535556874,2.275591201249519,-23.96457124172224,-0.27386282505806836
571223,0.05992396146401813,0.06217921469279397,0.10036590488636277,0.09535771889976741,0.1620659631483543,3.1762768279686204,1.671057834470717,-26.45392345266049,-0.3726943167900507
571362,-0.1270286159273466,-0.13240593570989878,-0.24911167121295574,-0.16086033385866383,-0.29988571299329836,3.3465918133694905,2.365983117510795,-29.993645705804624,-0.3621350426229477
572902,-0.06823639664329284,-0.06969647774700838,-0.09567217463894706,-0.07574794676132779,-0.09418347015799822,3.463836082630837,1.862109271243893,-26.85377218080538,-0.3589081311968103
576241,0.08193272316617706,0.08440591416740895,0.12247127043521422,0.1161677911343193,0.16978294549527995,3.5407993858469364,1.7189513887110164,-29.930192736843424,-0.39886607856399037
580380,0.00819494240381513,0.008938128386516198,0.02315879167473256,0.020039913536385345,0.04773446477532284,3.420770946845022,1.7516160444305247,-28.415698708415505,-0.2899549575408251
587575,-0.11145251023400349,-0.11465341132696683,-0.17945076486429068,-0.14097007055509403,-0.21908821915653487,1.7537320451526672,1.3821503794140688,-29.047281163353603,-0.409599342647057
590276,-0.05092502730465287,-0.052507569232860596,-0.08829773735224489,-0.06942940674835474,-0.11854221169395807,1.8637874161724737,1.230024264316999,-34.30037821243582,-0.5091966355342956
590929,-0.08895069431042368,-0.09162332921575422,-0.14273423480106784,-0.12271982076916932,-0.1939523055924759,3.4501152017616694,2.0005483521635896,-34.99955485870373,-0.4589401140435374
594654,0.08417355770299606,0.08712278890364544,0.13393467169471718,0.13664006498658132,0.22477669493015418,4.82907248633742,2.5914196479331353,-25.557704143135595,-0.3041381703665853
595024,-0.06153670201843475,-0.06313633784879857,-0.09509163102184193,-0.07353003077440312,-0.10765303907459667,2.0796801098445457,1.3780457456306545,-28.36815309653508,-0.3655193790127993
599948,-0.11664709036862608,-0.12022764161012645,-0.18975189108276336,-0.14472245196547506,-0.23147520827697932,3.433117402750969,2.3284953068040215,-29.93198154022707,-0.36428187954045477
601182,-0.012512970035012172,-0.012472714673319452,-0.014213394677114355,-0.0022832927073546117,0.012969557422807476,3.2576872774660606,1.8836070604979713,-27.254769118376828,-0.3565943825780167
601501,-0.04465475228995541,-0.046925662522786515,-0.10715120820152779,-0.046125102759647874,-0.11183525789408422,2.7328734800460555,1.9412055855267223,-26.10042107645802,-0.33370303833069936
