config,slope,intercept,tcre_postpeak,zec
149375,2340.2270187384106,-33.3798196598766,1.565660070865783,0.014263496401247123
149439,950.6995987294447,-148.8708114701804,3.854003940778691,0.15659080078411486
150098,2072.310493461475,-25.33796899058609,1.7680748186917943,0.012226917284129042
152701,1666.639535558184,86.40921148440538,2.1984357875999074,-0.0518463708803509
153961,1999.589227872859,96.0119668256126,1.8323763445643897,-0.04801584519824058
155692,2297.7992147055975,18.560822339773722,1.594569262862876,-0.008077651964099833
156618,1460.5067259911914,-40.520888157581226,2.508718333709405,0.027744403662421487
157018,1888.2850553457497,33.973333306599216,1.940385001526749,-0.017991633842793196
157582,778.4106384895603,-450.88807806576125,4.707027138156386,0.5792419267813083
158111,1197.9779611687925,-279.37420396757517,3.0584869828700882,0.23320479426433452
159826,1255.5140904488833,-59.82331037744339,2.918326467120741,0.047648457976329675
159902,1717.9168565067723,165.94903374529156,2.1328156750556664,-0.09659899029265819
160055,2094.519570510136,94.863370863446,1.7493271734422635,-0.045291231554518877
160896,1998.522795045906,-253.8679409942236,1.8333541198942582,0.12702779354007432
164142,1691.9702862162185,154.11918369277623,2.1655226630450257,-0.09108858763556395
164558,1851.7863258903526,113.45310627518035,1.9786300118823492,-0.06126684525582683
169217,830.4930902430029,-328.365377195827,4.411836826875839,0.3953860436090408
169322,1208.3358854954336,-196.7140731944566,3.0322694575090865,0.16279750982799063
171910,1226.290129929776,-280.38833794249774,2.987873677340794,0.22864763492678059
172987,1844.546837775391,-63.9942476217621,1.9863957504158334,0.03469375041673766
173619,1749.4267766965402,106.08532343782036,2.09440031946851,-0.06064004784363843
174237,1823.7480595507404,-18.533594105520223,2.009049430271956,0.010162365359876387
174415,2513.0620087426078,66.19905244123044,1.4579823288297036,-0.026341989258893236
177510,2428.1581911287167,-32.35352891747738,1.5089626422967148,0.01332430853792026
177612,1876.4321791726345,-35.180311948487855,1.952641849073143,0.01874851238375145
178647,2045.8124206804105,-202.41313440324467,1.7909755376210892,0.09894022167287689
180377,2510.25983881062,-105.23333886697785,1.459609855263442,0.04192129326215018
184447,2271.185145896389,34.44618215029698,1.6132546510442665,-0.015166611234902998
188376,1883.8219780890836,-193.25261978097637,1.944982085683435,0.10258539396435351
191392,2414.500396569467,-46.967780567448926,1.517498197641975,0.019452380556317556
191497,615.5365323051682,-355.19276593499,5.952530528575479,0.577045792237225
191804,1104.6419924569166,-223.53349184111596,3.316911746085829,0.20235831461009232
194250,1538.3638392729506,-54.691387827012676,2.381751251857071,0.03555165977696179
195539,1475.174611752163,-408.0574469300881,2.4837737653632908,0.27661637048200766
197915,1666.834781930706,-148.72927624813946,2.198178271607678,0.08922856533859062
198326,1362.021215007534,-303.1948184023623,2.690119624883914,0.22260653142666736
198475,1346.6067863002706,-450.7229311451136,2.7209130662906,0.3347101289927778
198930,1928.6271520331782,-220.37217583722665,1.899796959789441,0.11426375264130659
199728,2060.848068268839,-66.61929203961571,1.7779088407413974,0.03232615400686839
202348,779.7368269993,-346.3762894821697,4.699021353269094,0.4442220470913844
204179,1438.4417582318838,-355.7071220330081,2.5472008018619725,0.24728642643845325
204577,588.201764369626,-337.7274006267172,6.229155065399536,0.5741693090442506
208004,2079.8570145920635,-62.867976093769585,1.7616595632746634,0.030227066405379942
208778,2053.5552044738565,54.98605423183443,1.7842227917796625,-0.026776029255041363
209506,1982.8732946978798,23.265414483390884,1.847823564822514,-0.011733182622208705
210981,1566.1306612352632,240.56575864285412,2.339523828177958,-0.15360516500782337
211168,1831.0958352678365,49.65896555411496,2.000987566805351,-0.027119806947106775
211592,2172.8648749767103,-238.6357021437835,1.6862530395679907,0.1098253761161017
211658,1320.5235779651355,-298.33994156132854,2.774657008128587,0.22592549390224165
212762,1234.013693069689,-156.20434173837555,2.969172887284227,0.12658234071115299
213767,2244.1779923381596,-246.29808142806087,1.6326690719315713,0.10974979804139703
213884,1846.523350960785,-239.83307837867528,1.9842695182238252,0.12988358812461542
214810,2146.7030734386153,22.392989597723215,1.7068033513041745,-0.010431339981199099
215491,1588.4612777301916,240.07939804329897,2.3066347611794598,-0.15113959742623181
217420,1460.5086573235137,-11.018757125222805,2.5087150162564194,0.007544465464118141
219381,2556.006165264828,19.094457766455093,1.4334863701787561,-0.0074704271163120286
219427,1533.2268560261177,65.12660734380631,2.3897311644387123,-0.04247682401846535
220832,2020.9228250549697,180.9250182267741,1.8130331126822412,-0.08952594130943763
222495,1357.3954082099788,-12.288799068141032,2.6992871626343433,0.009053219860487438
223154,1068.1817711630545,-222.76993371473262,3.4301278105603457,0.20855058542346863
226825,2443.4130229989005,-176.76130449069535,1.4995418152854991,0.0723419670873936
230067,258.0295128355003,-332.63779753430566,14.199926046195666,1.2891463223680533
230709,1313.5846623742457,-350.8468870632853,2.7893139322877625,0.26709118727767817
230849,1029.4224625292577,-237.79192162311878,3.5592772970949853,0.23099546617515196
231653,2308.7944699501163,-78.89233733773693,1.58697538810337,0.03417035962470989
231691,1403.2182920867565,-54.75528600613947,2.611140419607263,0.039021217379308595
236257,1419.0468296127058,-301.27854733838535,2.582014859227725,0.21231050381939262
238853,1147.341254653048,-346.10306583701146,3.193470107642892,0.3016566034154083
239019,1536.3812501097423,-104.52596637480164,2.384824730019508,0.0680338726909974
241760,1600.9652086063124,-265.87562148734276,2.288619378049833,0.16607207955430545
242201,1456.168547477629,-294.51262078773436,2.516192240483954,0.20225173885117095
242433,1741.7979336341843,172.4019423233451,2.103573514038581,-0.09897930121184384
242714,2331.9253203833878,-15.737096497677697,1.5712338504037549,0.006748542228226412
243800,2443.5472187781716,13.220126757540584,1.4994594628018207,-0.005410219477629307
244037,2162.9783675183467,70.9679607550018,1.6939605384051173,-0.03281029612719871
245184,2164.164548414222,133.46922844321608,1.6930320768283416,-0.061672403117875134
245693,1328.176007061657,-271.47969551812065,2.758670522972268,0.2044003912694667
246040,894.438295461594,-440.3220082022508,4.096425676976537,0.4922888593170234
246874,1429.8821021877718,-286.19794343339055,2.562449025967908,0.20015492395876364
247239,1917.790289101343,-66.45645767580913,1.9105321477651829,0.03465261976425481
247671,1756.5690246766746,-235.28824066170398,2.085884442072761,0.13394762025079696
249700,1656.041231502668,-43.44668074156132,2.2125052989624776,0.026235265109998757
253642,2157.1399907380805,-142.62124392467024,1.6985453033793771,0.06611589629649922
254906,655.9459285273363,-240.50577572669735,5.585826271116651,0.36665488002442015
255471,1159.4916205469785,-164.21431739973622,3.16000558785543,0.14162613553194095
256561,1819.857141068359,-82.80356119802443,2.0133448485132326,0.04550003367265084
259131,1955.4142675939784,-178.54901375829604,1.8737717427562475,0.09131007005384595
260015,2100.7510151881984,-50.65168195164037,1.7441381551215178,0.02411122574043011
260044,1066.6243548670616,-390.4473875657734,3.4351362626223376,0.366058946417398
260583,1892.6137948646176,116.09856298058207,1.9359470008840833,-0.06134297620338693
261164,1000.2017145234295,-480.8390955362282,3.6632610670396644,0.4807421228680214
265045,1736.2836149361883,-409.63198000835865,2.1102543204813107,0.23592457849889542
266146,2128.4560894197534,-0.7356117197205663,1.7214355598939592,0.00034560812571007946
270487,1107.9763041416454,-331.55156574254534,3.306929928288059,0.29924066471746424
270771,2378.3320566258526,-51.58802661006595,1.5405754590879663,0.02169084273423706
270891,2185.2161430284195,-124.4363672243453,1.6767220083420133,0.05694464944410168
270908,1880.9332923133938,7.313244264542675,1.947969135839783,-0.0038880933706840733
272922,1403.2731267575098,-301.462571562664,2.6110383859956516,0.21482815128031574
276448,1309.300249073853,-326.8265596158442,2.798441383167664,0.24961926024762338
278211,2017.3899148248747,-358.55205886926007,1.8162081475053196,0.17773066883819788
278989,2233.9328035676126,75.78444385251998,1.6401567648536948,-0.033924227143937134
280442,2228.417088839122,90.61942697787777,1.644216434325019,-0.04066537966870704
281349,893.3145687984348,-335.7100405035179,4.101578691287117,0.3758027152238985
282221,1847.0879932359403,-109.01572471576935,1.983662940486655,0.05902032015528568
282819,2132.213109619808,20.69230827183867,1.7184023414307412,-0.0097046154432135
283185,2477.2382677310025,-183.13835581181013,1.4790664457787495,0.07392843805031059
283539,1713.9606384872204,-540.1123190433116,2.1377387074850955,0.31512527587566225
285729,1373.6609197715225,70.16213033014918,2.667324917862134,-0.05107674632093273
286975,1495.3096728732182,-329.7736564056049,2.450328561681589,0.22053870337904596
287366,2104.9623429543835,57.47588665286122,1.7406487162413824,-0.02730494768480843
288606,1554.1746285110778,-375.63141381681817,2.357521434711726,0.24169189673150088
293094,1704.0403710643639,195.81790706110957,2.150183799760226,-0.11491388959218107
293109,1174.9453104818626,-206.43125528916028,3.1184430179965896,0.17569435227968164
297044,1954.6585060751863,-104.59430763740193,1.8744962297056422,0.053510271647102065
297454,1855.221784874431,-58.1762067901156,1.9749660282519776,0.03135808735344987
297546,1417.451516102463,-121.79303181656707,2.584920865635549,0.08592394902610767
297890,469.4519955411235,-204.32699963826494,7.804844871894974,0.43524577928941005
299148,1509.7277692470848,-285.78344670263914,2.426927605516106,0.1892946877735196
299405,1472.5347732438217,-296.49403038694777,2.488226469469809,0.2013494253407722
299789,1518.4618022836803,-239.70891060134437,2.4129681724555416,0.15786298360672346
300632,2202.2790279405745,-120.85888733070948,1.6637310502049916,0.0548790075178297
307150,2039.3722456467144,-43.54713655452895,1.7966312956456327,0.021353206432756722
307762,1603.2189924650581,194.38818547776373,2.2854020674782247,-0.1212486793079208
311543,1861.6715810119676,-175.85187169529627,1.9681237213753473,0.09445912667351708
311799,2231.0155510303184,-76.65544686702845,1.6423014166386722,0.03435899262630766
311823,1092.210667038505,-122.60647729177629,3.3546641784179063,0.11225533772181506
314345,1996.5449502310037,21.241694573774964,1.8351703023646269,-0.01063922681596388
315871,2250.533618844804,-33.16745752197346,1.6280583277315033,0.01473759700554852
318025,1664.9656743021023,48.50660496030116,2.2006459691944253,-0.02913369669355706
318651,1647.068309228554,-103.98771485279607,2.2245586169502145,0.06313503469780275
323162,2011.4103799572022,-130.83154377415818,1.8216073838089475,0.06504467963267742
328777,2061.5672694853347,-39.51056740570468,1.7772885969977146,0.01916530592550996
329980,1483.214692784243,184.50807120390806,2.470309940850206,-0.12439741333572919
331504,1660.5659640937372,43.74285889638395,2.206476634609121,-0.026342138669725686
332296,1793.490279775537,-123.04050495491518,2.0429438850700463,0.06860394301680532
332354,1589.823243751532,-58.345389991942994,2.3046587187604577,0.03669929359836533
334885,2471.0095268458385,-7.91109829620973,1.4827947687749201,0.0032015652753504286
336112,1946.953457917685,106.19721563932393,1.8819145291324728,-0.05454532834745032
336265,1062.8009627823242,-191.94324952953053,3.447494054209317,0.1806013131819519
336356,1766.1071811505892,-80.35914217106489,2.0746192751523527,0.04550071650731427
337134,1599.5101676393235,-78.66312850112132,2.290701287261965,0.04917951138580021
338086,1916.3844570144265,101.60537250521514,1.9119336866821695,-0.053019305251258496
339395,1967.3495737248381,42.120151531019076,1.862404144609057,-0.02140959191673893
340141,1931.3592285366854,149.43066357099588,1.8971095308748276,-0.07737072490870256
342807,987.5605152710405,-109.70239760559895,3.7101523839219093,0.11108422816549184
343228,1355.6481734824213,-266.7374815807502,2.702766153985093,0.19676010841039135
343686,1592.6400938201598,8.139243142258238,2.3005825448054664,-0.00511053512582066
343982,1350.812820535284,-412.0636346460513,2.71244094244536,0.30504865543307746
345589,1992.4001342110307,-211.03318512513613,1.838988031111986,0.10591907795102766
346306,1721.5291831628103,53.29381009906774,2.1283403359264947,-0.030957250460985988
346508,2204.1356438861717,71.43046741048232,1.6623296348222478,-0.03240747347315763
347327,1626.9452185444486,-170.67460414602155,2.2520733693037362,0.10490494836618783
347600,1596.2050004389052,-185.72925576352662,2.295444506809913,0.11635676853064426
347767,1731.858139431984,3.4007427971134234,2.115646724506963,-0.0019636381985817853
349223,1576.2682234166457,0.47480867473370836,2.324477487757816,-0.0003012232738566125
351550,2547.8319377979124,80.76113893020016,1.4380854347743164,-0.031697985150465575
351676,2135.2543480711956,-51.477398864181055,1.7159548244497154,0.024108321760675157
353638,1795.023957504743,164.18443918821856,2.0411983832757943,-0.09146643335972564
354138,1777.5901742565313,-36.70599461227911,2.0612175140608273,0.020649301027798054
354383,1832.5422070679658,-7.899066705990435,1.9994082460247031,0.004310441896249036
354743,2728.6424527004965,13.278894771208229,1.342792272536035,-0.004866483975599773
355044,2237.7595086863657,7.850657804381342,1.6373519968420922,-0.0035082669848601924
360293,2791.024488588554,2.3451514696498066,1.3127795958010091,-0.0008402475432366308
361518,1421.4371418155715,-241.492124499207,2.5776729003436976,0.1698929325786114
361677,2201.9725987205284,-8.579719814603578,1.6639625770679403,0.0038963790101606555
362129,1461.5782906313937,50.73688059006673,2.5068790522450715,-0.03471376177060531
364846,1759.7335291050383,41.59975995596653,2.082133424975672,-0.02363980640700939
367478,2049.306319925351,-23.21447015811924,1.7879220711784398,0.011327964947165566
372820,1692.2600459454598,64.29667774927776,2.16515186822421,-0.03799456112157717
374776,2080.944572250655,140.2832081966207,1.7607388725578523,-0.06741323630974792
374962,1217.1662376254421,-168.72838422355562,3.010270813252315,0.1386239438852052
375152,608.8784214073667,-297.19521112768007,6.017621697827622,0.48810271587674364
375748,1765.6343092963616,-326.4857979560156,2.0751748993030006,0.18491133539771681
379606,2311.5179780071103,41.391848394301974,1.5851055604416888,-0.017906781945078453
379667,577.3309339856568,-270.26389144616263,6.346446698612253,0.4681264687834605
380640,2129.1617386957014,-7.0595623030567936,1.7208650397054954,0.003315653374168463
383359,841.7953531125361,-360.8497194458936,4.352601836601224,0.42866679901671195
385410,1791.4585294755793,5.622425702823705,2.045260852938961,-0.003138462660628588
386502,1101.7162007674,-146.3882831032709,3.325720360150683,0.1328729513111491
386915,1317.6119093058708,-433.3962143320274,2.7807884659529427,0.3289255442145664
390019,1552.231845029669,147.73571762468117,2.36047212388557,-0.09517632182185863
390402,1551.1088887552687,-43.78830605191132,2.362181034846806,0.028230323718311284
392033,1767.1411121561143,147.27671763564422,2.0734054427207007,-0.08334179801631675
392373,1278.090635938774,-253.95399803704896,2.8667763435327456,0.19869795685539662
393002,1586.2086149970512,170.84633408747527,2.3099105409957765,-0.10770735480326014
394957,1713.1052956527742,-89.1583156095549,2.1388060671447766,0.05204485435647513
396325,1738.7496214060122,-122.4751862333697,2.1072614221690897,0.0704386558740597
397291,1769.4210322597676,51.9037202529322,2.070733835078598,-0.02933373081173608
397796,1651.6797073228927,-79.60864253599883,2.218347772728137,0.0481985957586363
398208,2060.119373022709,50.348414863855396,1.7785377138723752,-0.024439561863826224
398346,2043.5597746568421,161.0091232605622,1.7929497563217913,-0.07878855576299407
398494,1468.5253085008915,-219.43911325258426,2.4950199896386573,0.14942821344808377
398754,1574.126128345344,142.72979217086447,2.3276406725117034,-0.09067239886354984
399766,2319.7730188083124,75.51932641614974,1.5794648744911381,-0.032554618837210496
399830,1846.1005004751762,137.63565701082376,1.9847240164102151,-0.0745548018514686
400033,1294.9690166838063,-222.36020039558824,2.829411323973508,0.1717108266922205
401805,450.43524725207124,-402.01752703069565,8.1343545434169,0.8925090331701324
401872,1113.540394897565,-421.7588899895761,3.290406003041365,0.378754908148953
402746,1770.3303621532855,118.37993801244926,2.0696702029916096,-0.0668688401573035
404849,563.1790059343526,-322.9158827325418,6.505924335586999,0.5733805403431226
408607,1721.1366427438247,-97.97485150689613,2.128825747477478,0.05692450504726067
409903,1795.1661020289532,103.19770588940673,2.0410367574670847,-0.05748643859349251
412191,1369.9108485003544,-382.91073648544307,2.674626603629712,0.27951507713411905
413374,1787.7782359537766,50.48195583451877,2.049471196322771,-0.02823725830155144
414874,1788.4131244982336,-73.87741183425516,2.0487436318876213,0.041308918404958914
416441,1334.2959048910034,-16.733851123972073,2.7460175711918313,0.012541334394141783
420576,1899.46144091457,66.37264813925503,1.928967822708643,-0.03494287733858779
420680,1320.76477535741,-87.93242543494543,2.7741503016753994,0.06657690080442233
424663,1821.781122423024,125.36509351764863,2.0112185568850167,-0.0688145749094761
425495,2008.8997068473363,-5.105506104548965,1.8238839836111544,0.002541443998994496
426274,1838.3632185385186,127.17810871191386,1.993077299986912,-0.0691800768365129
426398,1510.6563081796435,206.6101574330678,2.425435871919244,-0.13676847361928088
427711,1861.5617608474813,88.1238793150535,1.968239828009764,-0.047338681513813895
428029,2007.2909769599391,50.246010236352674,1.8253457231941341,-0.025031752154065237
428229,1878.1311411679358,-314.8604460773809,1.9508754845103642,0.167645612798679
430659,1821.833647375452,148.43133168636768,2.0111605718109264,-0.08147359222407546
432613,1689.125474744185,5.961482911952999,2.169169818811066,-0.003529331006541035
434948,691.7041488844526,-231.29018345460776,5.297062343646664,0.33437732566390055
435481,2349.1441416854245,37.69365919851168,1.5597169773376336,-0.01604569874178426
436586,1255.4910040129819,-526.1537682462053,2.9183801303940795,0.4190820695364894
438340,1803.560004485176,-146.76301032769896,2.031537620532833,0.08137406571598503
438493,1784.1012926230999,-190.20286350025674,2.053695053722512,0.10660990173972035
441181,2042.5708862343997,58.708850045949816,1.7938177933960475,-0.028742625502796163
442758,1591.9255897599494,-50.61682731601931,2.301615115410328,0.0317959756672119
444271,1744.7547253120356,-94.95450833919216,2.100008641240231,0.05442284062145772
445686,2493.5097743100023,-81.89547545253012,1.4694147333005314,0.0328434547545305
445739,1665.2735529647487,-441.58014064065094,2.200239109950941,0.26516973133602545
445742,1743.4025983683186,86.32804984983403,2.1016373403534,-0.04951699047060615
450045,1926.897009798072,-165.8214239429525,1.9015027691510957,0.08605619454478765
450527,1493.5478009699307,-343.1950296426125,2.4532191052877903,0.22978509922463605
450842,2348.727132280638,-55.25456664856435,1.5599939003736967,0.023525323946384354
451679,1223.354974423914,-315.2783947300062,2.995042384754598,0.2577161995670741
453063,1580.2181270533001,-263.52149523056715,2.318667237941648,0.16676273402961583
456266,1225.3834141137943,-223.16648096420812,2.990084538274765,0.1821197173013833
458117,1830.5930254154907,20.094883656682498,2.001537179006994,-0.010977253478894661
458244,1188.1810373967226,-53.158522196723965,3.0837051633375165,0.044739413038599796
460696,1802.9572859698362,-364.37583635007,2.0322167521728516,0.20209898436615878
461057,1938.687864952151,-137.0058865631633,1.889938069061175,0.07066938883766355
463320,1966.3387393990665,184.81458836037797,1.8633615493532698,-0.0939891915148146
468155,1543.2361205174457,-410.34279396367447,2.3742316235907337,0.26589760860838774
468288,1826.126776239153,-108.42475643081707,2.006432438138761,0.05937416713976136
469827,1763.2532590143644,12.290249360738756,2.07797716026802,-0.0069702121903967695
470293,2356.931124781557,115.9453724194459,1.5545638824467487,-0.04919336471072817
474932,2087.8525025681656,138.3711260410103,1.7549132400363974,-0.06627437803714904
475080,1894.664277148454,-213.99032547170725,1.9338518407675198,0.11294366397923082
475352,1680.7374701614574,-155.82964050038805,2.1799954276309577,0.09271503924132692
476023,1909.626066976459,-436.7449904646525,1.9187002436562195,0.22870707413214028
478320,990.614417928263,-282.46779635350686,3.6987145893381643,0.2851440391350757
480065,2164.7911726913503,108.11162290468434,1.6925420087725027,-0.04994090158371991
481263,1884.6109886446836,-35.000931279164774,1.9441678001861606,0.01857196603970545
482898,1927.9036360251669,130.87763720692726,1.9005099277442155,-0.06788598494308705
483419,2032.4998179406132,-21.499277672363633,1.8027061885360804,0.010577751339799536
484259,1730.5053036153174,90.21830314190015,2.1173006475884737,-0.05213408069505416
484792,1589.7930757203162,122.04721142861388,2.30470245213509,-0.07676924330124897
485820,1712.8012065212315,-140.07083716148026,2.139185788782653,0.08177880575292786
486172,1681.9431830020249,208.0617138342455,2.1784326825239666,-0.12370317614587045
486710,580.1018093033974,-424.3034880979305,6.316132687811876,0.731429347906096
487034,603.1630804587661,-231.79431324115092,6.07464236241575,0.38429791336838465
488455,1738.6700405198535,5.6050529150115835,2.107357873897961,-0.003223758841174776
489132,1518.6488935051232,-94.44096166279016,2.412670904822043,0.06218748919957091
489748,390.2723100273526,-279.3353305643586,9.388316582704023,0.7157446823341916
490313,2080.3524317921597,-24.23019729735347,1.7612400399116879,0.011647159840354502
492223,1613.0132329206574,129.51248052419055,2.2715250719708315,-0.08029226163860068
493565,1738.341192881292,-193.50595007826144,2.107756529618295,0.11131643826349548
493861,2085.1585631566645,87.33517674551786,1.7571805160242444,-0.04188418966723735
494457,2273.426401800353,40.79943731048394,1.6116642250210678,-0.017946231854338628
500176,1922.6447722314856,-217.56584250074764,1.9057082477838272,0.11315966716422268
500720,1404.8472436213758,-442.8013216579179,2.6081127443828294,0.31519535214125993
501502,1733.5387443631985,167.07318757237914,2.1135956793085353,-0.09637695616301448
501683,2797.703959638611,100.86129875851225,1.3096453566421271,-0.03605145512663207
502417,1693.3691695370417,218.77900705878903,2.163733736218735,-0.12919746679845487
